agency_code,pct_ACT WorkKeys_ALL_PART_DET,pct_ACT WorkKeys_AM7_PART_DET,pct_ACT WorkKeys_AS7_PART_DET,pct_ACT WorkKeys_BL7_PART_DET,pct_ACT WorkKeys_EDS_PART_DET,pct_ACT WorkKeys_ELS_PART_DET,pct_ACT WorkKeys_HI7_PART_DET,pct_ACT WorkKeys_MU7_PART_DET,pct_ACT WorkKeys_SWD_PART_DET,pct_ACT WorkKeys_WH7_PART_DET,pct_Biology_ALL_PART_DET,pct_Biology_AM7_PART_DET,pct_Biology_AS7_PART_DET,pct_Biology_BL7_PART_DET,pct_Biology_EDS_PART_DET,pct_Biology_ELS_PART_DET,pct_Biology_HI7_PART_DET,pct_Biology_MU7_PART_DET,pct_Biology_SWD_PART_DET,pct_Biology_WH7_PART_DET,pct_English II_ALL_PART_DET,pct_English II_AM7_PART_DET,pct_English II_AS7_PART_DET,pct_English II_BL7_PART_DET,pct_English II_EDS_PART_DET,pct_English II_ELS_PART_DET,pct_English II_HI7_PART_DET,pct_English II_MU7_PART_DET,pct_English II_SWD_PART_DET,pct_English II_WH7_PART_DET,pct_High School Math_ALL_PART_DET,pct_High School Math_AM7_PART_DET,pct_High School Math_AS7_PART_DET,pct_High School Math_BL7_PART_DET,pct_High School Math_EDS_PART_DET,pct_High School Math_ELS_PART_DET,pct_High School Math_HI7_PART_DET,pct_High School Math_MU7_PART_DET,pct_High School Math_SWD_PART_DET,pct_High School Math_WH7_PART_DET,pct_Math Grades 3-8_ALL_PART_DET,pct_Math Grades 3-8_AM7_PART_DET,pct_Math Grades 3-8_AS7_PART_DET,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_ELS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_MU7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Reading Grades 3-8_ALL_PART_DET,pct_Reading Grades 3-8_AM7_PART_DET,pct_Reading Grades 3-8_AS7_PART_DET,pct_Reading Grades 3-8_BL7_PART_DET,pct_Reading Grades 3-8_EDS_PART_DET,pct_Reading Grades 3-8_ELS_PART_DET,pct_Reading Grades 3-8_HI7_PART_DET,pct_Reading Grades 3-8_MU7_PART_DET,pct_Reading Grades 3-8_SWD_PART_DET,pct_Reading Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_ALL_PART_DET,pct_Science Grades 5&8_AM7_PART_DET,pct_Science Grades 5&8_AS7_PART_DET,pct_Science Grades 5&8_BL7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_ELS_PART_DET,pct_Science Grades 5&8_HI7_PART_DET,pct_Science Grades 5&8_MU7_PART_DET,pct_Science Grades 5&8_SWD_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_The ACT_ALL_PART_DET,pct_The ACT_AM7_PART_DET,pct_The ACT_AS7_PART_DET,pct_The ACT_BL7_PART_DET,pct_The ACT_EDS_PART_DET,pct_The ACT_ELS_PART_DET,pct_The ACT_HI7_PART_DET,pct_The ACT_MU7_PART_DET,pct_The ACT_SWD_PART_DET,pct_The ACT_WH7_PART_DET
790394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
790398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
790402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
79A000,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,95.0,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
79Z000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
800314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800340,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,89.0,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
800346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
800360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800361,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0
800362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
800363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,94.0,94.0,,95.0,,,,,,,,,,,,,
800364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
800373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
800376,95.0,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0,92.0,,,95.0,91.0,,,,,91.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0
800377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
800392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800394,,,,,,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,
800396,95.0,,,,95.0,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0
800398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
800400,95.0,,,,94.0,,,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,93.0,,93.0,,,95.0
800406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
800408,95.0,,,,94.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0
800410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
80311,,,,,,,,,,,95.0,,,,,,,,,,95.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,
80312,95.0,,,94.0,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,93.0,,,,,
80314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
80348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
80356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,,,,,,,,,,,,,,,,
80360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,,,,,,,,,,,,,,,,,
80362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
810324,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0
810326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
810328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
810336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
810340,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0
810342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
810344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
810350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
810360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
810364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
810370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
810378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,,,,,,,,,,
810384,95.0,,,,,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0
810385,,,,,,,,,,,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,95.0
810386,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
810396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
810400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
81A000,,,,,,,,,,,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0
81B000,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,95.0,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
820320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
820324,,,,,,,,,,,95.0,,,,,,95.0,,,,95.0,,,,,,95.0,,,,95.0,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,95.0,,,
820340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,95.0,,,,,,,,,,,,,
820346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,,,,,,,,,,,
820347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
820348,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0
820349,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
820350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
820352,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0
820354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
820364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
820370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
820372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
820376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
820384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,
820385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,
820388,95.0,,,,95.0,,,,,,95.0,,,95.0,95.0,,95.0,,,,95.0,,,95.0,95.0,,95.0,,,,95.0,,,95.0,95.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,
821304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,
821308,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0
821320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,
821330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,
830304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,
830312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
830320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
830328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
830343,95.0,,,95.0,95.0,,,,,95.0,95.0,95.0,,95.0,95.0,,,,93.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,,95.0,95.0,,,,95.0,95.0
830348,,,,,,,,,,,95.0,,,,,,,,,,95.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,
830349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
830356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
830360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
830364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
840302,95.0,,,,94.0,,,,,,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0
