year,agency_code,expenditure_category,state_funds,federal_funds,local_funds,total_funds,state_ppe,federal_ppe,local_ppe,total_ppe,ADM
2019,600412,OTHER OBJECTS,0.0,61650.24,11166.06,72816,0.0,68.96,12.49,81.45,894
2019,600412,CENTRAL EXPENSE,342250.02,114959.46,611567.52,1068776,382.83,128.59,684.08,1195.5,894
2019,600412,TOTAL,5413069.0,1058628.0,2552529.0,9024226,6054.89,1184.15,2855.18,10094.22,894
2019,600413,SALARIES,1297322.4,121963.2,540434.4,1959719,5405.51,508.18,2251.81,8165.5,240
2019,600413,EMPLOYEE BENEFITS,503865.6,35340.0,149280.0,688485,2099.44,147.25,622.0,2868.69,240
2019,600413,PURCHASED SERVICES,21638.4,24021.6,140604.0,186263,90.16,100.09,585.85,776.1,240
2019,600413,SUPPLIES & MATERIALS,37185.6,66144.0,53390.4,156719,154.94,275.6,222.46,653.0,240
2019,600413,INSTRUCTIONAL EQUIP.,8323.2,0.0,0.0,8323,34.68,0.0,0.0,34.68,240
2019,600413,OTHER OBJECTS,0.0,19509.6,3535.2,23044,0.0,81.29,14.73,96.02,240
2019,600413,CENTRAL EXPENSE,91879.2,30861.6,164179.2,286919,382.83,128.59,684.08,1195.5,240
2019,600413,TOTAL,1960212.0,297838.0,1051422.0,3309472,8167.56,1241.0,4380.93,13789.49,240
2019,600414,SALARIES,1843866.78,394850.4,581003.85,2819719,4621.22,989.6,1456.15,7066.97,399
2019,600414,EMPLOYEE BENEFITS,717086.79,107207.31,177578.94,1001871,1797.21,268.69,445.06,2510.96,399
2019,600414,PURCHASED SERVICES,39445.14,50848.56,182099.61,272392,98.86,127.44,456.39,682.69,399
2019,600414,SUPPLIES & MATERIALS,54044.55,155506.26,77533.68,287083,135.45,389.74,194.32,719.51,399
2019,600414,INSTRUCTIONAL EQUIP.,13837.32,574.56,103.74,14514,34.68,1.44,0.26,36.38,399
2019,600414,OTHER OBJECTS,0.0,31728.48,5745.6,37473,0.0,79.52,14.4,93.92,399
2019,600414,CENTRAL EXPENSE,152749.17,51307.41,272947.92,477003,382.83,128.59,684.08,1195.5,399
2019,600414,TOTAL,2821027.0,792020.0,1297008.0,4910055,7070.25,1985.02,3250.66,12305.93,399
2019,600415,SALARIES,5736834.18,141961.2,2212048.86,8090843,3402.63,84.2,1312.01,4798.84,1686
2019,600415,EMPLOYEE BENEFITS,2220428.28,31797.96,665953.14,2918178,1316.98,18.86,394.99,1730.83,1686
2019,600415,PURCHASED SERVICES,250573.32,73762.5,692204.16,1016539,148.62,43.75,410.56,602.93,1686
2019,600415,SUPPLIES & MATERIALS,344112.6,180941.52,264836.88,789889,204.1,107.32,157.08,468.5,1686
2019,600415,INSTRUCTIONAL EQUIP.,58470.48,3068.52,556.38,62094,34.68,1.82,0.33,36.83,1686
2019,600415,OTHER OBJECTS,0.0,44409.24,8042.22,52451,0.0,26.34,4.77,31.11,1686
2019,600415,CENTRAL EXPENSE,645451.38,216802.74,1153358.88,2015611,382.83,128.59,684.08,1195.5,1686
2019,600415,TOTAL,9255868.0,692740.0,4996997.0,14945605,5489.84,410.88,2963.82,8864.54,1686
2019,600416,SALARIES,2286465.32,349013.23,805943.99,3441421,3635.08,554.87,1281.31,5471.26,629
2019,600416,EMPLOYEE BENEFITS,889720.5,118742.62,259380.73,1267842,1414.5,188.78,412.37,2015.65,629
2019,600416,PURCHASED SERVICES,55056.37,55609.89,162137.33,272802,87.53,88.41,257.77,433.71,629
2019,600416,SUPPLIES & MATERIALS,78901.76,188033.26,129919.95,396853,125.44,298.94,206.55,630.93,629
2019,600416,INSTRUCTIONAL EQUIP.,21813.72,2465.68,446.59,24724,34.68,3.92,0.71,39.31,629
2019,600416,OTHER OBJECTS,0.0,46470.52,8416.02,54886,0.0,73.88,13.38,87.26,629
2019,600416,CENTRAL EXPENSE,240800.07,80883.11,430286.32,751969,382.83,128.59,684.08,1195.5,629
2019,600416,TOTAL,3572755.0,841215.0,1796527.0,6210497,5680.06,1337.39,2856.17,9873.62,629
2019,600418,SALARIES,1963741.35,172591.95,711441.6,2847773,3813.09,335.13,1381.44,5529.66,515
2019,600418,EMPLOYEE BENEFITS,761334.8,45634.15,217031.3,1023999,1478.32,88.61,421.42,1988.35,515
2019,600418,PURCHASED SERVICES,46210.95,17484.25,155406.4,219100,89.73,33.95,301.76,425.44,515
2019,600418,SUPPLIES & MATERIALS,65070.25,98066.3,71703.45,234839,126.35,190.42,139.23,456.0,515
2019,600418,INSTRUCTIONAL EQUIP.,17860.2,15352.15,2781.0,35993,34.68,29.81,5.4,69.89,515
2019,600418,OTHER OBJECTS,0.0,23298.6,4217.85,27515,0.0,45.24,8.19,53.43,515
2019,600418,CENTRAL EXPENSE,197157.45,66223.85,352301.2,615681,382.83,128.59,684.08,1195.5,515
2019,600418,TOTAL,3051372.0,438648.0,1514880.0,5004900,5925.0,851.75,2941.52,9718.27,515
2019,600420,SALARIES,3560414.84,188229.4,740759.28,4489402,4439.42,234.7,923.64,5597.76,802
2019,600420,EMPLOYEE BENEFITS,1350167.0,60647.24,197837.36,1608651,1683.5,75.62,246.68,2005.8,802
2019,600420,PURCHASED SERVICES,69934.4,67881.28,222787.58,360602,87.2,84.64,277.79,449.63,802
2019,600420,SUPPLIES & MATERIALS,99263.54,89166.36,137398.64,325827,123.77,111.18,171.32,406.27,802
2019,600420,INSTRUCTIONAL EQUIP.,27813.36,753.88,136.34,28702,34.68,0.94,0.17,35.79,802
2019,600420,OTHER OBJECTS,0.0,24076.04,4362.88,28438,0.0,30.02,5.44,35.46,802
2019,600420,CENTRAL EXPENSE,307029.66,103129.18,548632.16,958790,382.83,128.59,684.08,1195.5,802
2019,600420,TOTAL,5414620.0,533881.0,1851911.0,7800412,6751.4,665.69,2309.12,9726.21,802
2019,600422,SALARIES,3563470.82,231130.2,575080.73,4369680,4505.02,292.2,727.03,5524.25,791
2019,600422,EMPLOYEE BENEFITS,1286276.74,55346.27,171821.02,1513443,1626.14,69.97,217.22,1913.33,791
2019,600422,PURCHASED SERVICES,199150.07,106049.37,67195.45,372394,251.77,134.07,84.95,470.79,791
2019,600422,SUPPLIES & MATERIALS,235583.53,249196.64,83853.91,568632,297.83,315.04,106.01,718.88,791
2019,600422,INSTRUCTIONAL EQUIP.,27431.88,2088.24,379.68,29898,34.68,2.64,0.48,37.8,791
2019,600422,OTHER OBJECTS,0.0,55686.4,10085.25,65771,0.0,70.4,12.75,83.15,791
2019,600422,CENTRAL EXPENSE,302818.53,101714.69,541107.28,945639,382.83,128.59,684.08,1195.5,791
2019,600422,TOTAL,5614728.0,801209.0,1449520.0,7865457,7098.27,1012.91,1832.52,9943.7,791
2019,600424,SALARIES,4047321.6,414353.8,1182115.2,5643789,4129.92,422.81,1206.24,5758.97,980
2019,600424,EMPLOYEE BENEFITS,1550467.8,130379.2,350781.2,2031627,1582.11,133.04,357.94,2073.09,980
2019,600424,PURCHASED SERVICES,131408.2,163973.6,298527.6,593908,134.09,167.32,304.62,606.03,980
2019,600424,SUPPLIES & MATERIALS,122402.0,291295.2,153909.0,567606,124.9,297.24,157.05,579.19,980
2019,600424,INSTRUCTIONAL EQUIP.,33986.4,14788.2,2675.4,51449,34.68,15.09,2.73,52.5,980
2019,600424,OTHER OBJECTS,0.0,74803.4,13553.4,88356,0.0,76.33,13.83,90.16,980
2019,600424,CENTRAL EXPENSE,375173.4,126018.2,670398.4,1171589,382.83,128.59,684.08,1195.5,980
2019,600424,TOTAL,6260757.0,1215609.0,2671958.0,10148324,6388.53,1240.42,2726.49,10355.44,980
2019,600426,SALARIES,8477136.36,415933.56,2380468.86,11273537,3957.58,194.18,1111.33,5263.09,2142
2019,600426,EMPLOYEE BENEFITS,3239239.5,134817.48,676657.8,4050713,1512.25,62.94,315.9,1891.09,2142
2019,600426,PURCHASED SERVICES,278759.88,86065.56,787249.26,1152073,130.14,40.18,367.53,537.85,2142
2019,600426,SUPPLIES & MATERIALS,321492.78,265051.08,319008.06,905551,150.09,123.74,148.93,422.76,2142
2019,600426,INSTRUCTIONAL EQUIP.,74284.56,7903.98,1435.14,83622,34.68,3.69,0.67,39.04,2142
2019,600426,OTHER OBJECTS,0.0,78697.08,14265.72,92962,0.0,36.74,6.66,43.4,2142
2019,600426,CENTRAL EXPENSE,820021.86,275439.78,1465299.36,2560759,382.83,128.59,684.08,1195.5,2142
2019,600426,TOTAL,13210931.0,1263905.0,5644381.0,20119217,6167.57,590.06,2635.1,9392.73,2142
2019,600428,SALARIES,2975204.05,352107.02,1264692.04,4592003,3471.65,410.86,1475.72,5358.23,857
2019,600428,EMPLOYEE BENEFITS,1162597.63,98495.01,392763.1,1653855,1356.59,114.93,458.3,1929.82,857
2019,600428,PURCHASED SERVICES,143470.37,95015.59,365459.08,603944,167.41,110.87,426.44,704.72,857
2019,600428,SUPPLIES & MATERIALS,97389.48,192010.85,131729.47,421128,113.64,224.05,153.71,491.4,857
2019,600428,INSTRUCTIONAL EQUIP.,29720.76,1911.11,342.8,31973,34.68,2.23,0.4,37.31,857
2019,600428,OTHER OBJECTS,0.0,62946.65,11398.1,74344,0.0,73.45,13.3,86.75,857
2019,600428,CENTRAL EXPENSE,328085.31,110201.63,586256.56,1024542,382.83,128.59,684.08,1195.5,857
2019,600428,TOTAL,4736465.0,912685.0,2752639.0,8401789,5526.8,1064.98,3211.95,9803.73,857
2019,600429,SALARIES,2457371.49,29834.79,1446063.3,3933268,3045.07,36.97,1791.9,4873.94,807
2019,600429,EMPLOYEE BENEFITS,983216.52,14211.27,448474.11,1445901,1218.36,17.61,555.73,1791.7,807
2019,600429,PURCHASED SERVICES,143734.77,17084.19,302786.4,463604,178.11,21.17,375.2,574.48,807
2019,600429,SUPPLIES & MATERIALS,112011.6,28939.02,117055.35,258005,138.8,35.86,145.05,319.71,807
2019,600429,INSTRUCTIONAL EQUIP.,27986.76,0.0,13444.62,41430,34.68,0.0,16.66,51.34,807
2019,600429,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,807
2019,600429,CENTRAL EXPENSE,308943.81,103772.13,552052.56,964767,382.83,128.59,684.08,1195.5,807
2019,600429,TOTAL,4033261.0,193840.0,2879874.0,7106975,4997.85,240.2,3568.62,8806.67,807
2019,600431,SALARIES,3962792.82,191698.08,1300863.27,5455353,3198.38,154.72,1049.93,4403.03,1239
2019,600431,EMPLOYEE BENEFITS,1503427.38,61181.82,370151.25,1934759,1213.42,49.38,298.75,1561.55,1239
2019,600431,PURCHASED SERVICES,179531.1,34741.56,280695.45,494967,144.9,28.04,226.55,399.49,1239
2019,600431,SUPPLIES & MATERIALS,149695.98,91016.94,142472.61,383183,120.82,73.46,114.99,309.27,1239
2019,600431,INSTRUCTIONAL EQUIP.,42968.52,0.0,0.0,42968,34.68,0.0,0.0,34.68,1239
2019,600431,OTHER OBJECTS,0.0,28757.19,5203.8,33960,0.0,23.21,4.2,27.41,1239
2019,600431,CENTRAL EXPENSE,474326.37,159323.01,847575.12,1481224,382.83,128.59,684.08,1195.5,1239
2019,600431,TOTAL,6312739.0,566716.0,2946959.0,9826414,5095.03,457.4,2378.5,7930.93,1239
2019,600432,SALARIES,3485464.31,307235.53,878294.0,4670993,4373.23,385.49,1102.0,5860.72,797
2019,600432,EMPLOYEE BENEFITS,1337517.43,87821.43,235609.14,1660947,1678.19,110.19,295.62,2084.0,797
2019,600432,PURCHASED SERVICES,69530.28,56842.04,267449.29,393821,87.24,71.32,335.57,494.13,797
2019,600432,SUPPLIES & MATERIALS,98971.46,243037.18,127759.1,469767,124.18,304.94,160.3,589.42,797
2019,600432,INSTRUCTIONAL EQUIP.,27639.96,1936.71,350.68,29925,34.68,2.43,0.44,37.55,797
2019,600432,OTHER OBJECTS,0.0,53518.55,9691.52,63209,0.0,67.15,12.16,79.31,797
2019,600432,CENTRAL EXPENSE,305115.51,102486.23,545211.76,952812,382.83,128.59,684.08,1195.5,797
2019,600432,TOTAL,5324236.0,852875.0,2064363.0,8241474,6680.35,1070.11,2590.17,10340.63,797
2019,600433,SALARIES,3871577.85,88991.39,1117402.12,5077970,3466.05,79.67,1000.36,4546.08,1117
2019,600433,EMPLOYEE BENEFITS,1459762.62,24864.42,309330.81,1793956,1306.86,22.26,276.93,1606.05,1117
2019,600433,PURCHASED SERVICES,96698.69,41842.82,204589.72,343129,86.57,37.46,183.16,307.19,1117
2019,600433,SUPPLIES & MATERIALS,131359.2,118614.23,147857.29,397830,117.6,106.19,132.37,356.16,1117
2019,600433,INSTRUCTIONAL EQUIP.,38737.56,1921.24,346.27,41004,34.68,1.72,0.31,36.71,1117
2019,600433,OTHER OBJECTS,0.0,30885.05,5596.17,36481,0.0,27.65,5.01,32.66,1117
2019,600433,CENTRAL EXPENSE,427621.11,143635.03,764117.36,1335373,382.83,128.59,684.08,1195.5,1117
2019,600433,TOTAL,6025754.0,450752.0,2549237.0,9025743,5394.59,403.54,2282.22,8080.35,1117
2019,600434,SALARIES,3308831.37,260649.09,1217036.34,4786516,3142.29,247.53,1155.78,4545.6,1053
2019,600434,EMPLOYEE BENEFITS,1253764.98,95612.4,373004.19,1722380,1190.66,90.8,354.23,1635.69,1053
2019,600434,PURCHASED SERVICES,162604.26,36528.57,216212.49,415344,154.42,34.69,205.33,394.44,1053
2019,600434,SUPPLIES & MATERIALS,134573.4,190245.51,136142.37,460960,127.8,180.67,129.29,437.76,1053
2019,600434,INSTRUCTIONAL EQUIP.,36518.04,4496.31,810.81,41824,34.68,4.27,0.77,39.72,1053
2019,600434,OTHER OBJECTS,0.0,48711.78,8824.14,57535,0.0,46.26,8.38,54.64,1053
2019,600434,CENTRAL EXPENSE,403119.99,135405.27,720336.24,1258860,382.83,128.59,684.08,1195.5,1053
2019,600434,TOTAL,5299409.0,771646.0,2672364.0,8743419,5032.68,732.81,2537.86,8303.35,1053
2019,600435,SALARIES,1162921.76,-226.38,361300.94,1523995,7551.44,-1.47,2346.11,9896.08,154
2019,600435,EMPLOYEE BENEFITS,469921.76,6.16,99054.34,568981,3051.44,0.04,643.21,3694.69,154
2019,600435,PURCHASED SERVICES,14129.5,9267.72,35076.58,58472,91.75,60.18,227.77,379.7,154
2019,600435,SUPPLIES & MATERIALS,28542.36,683.76,31944.22,61169,185.34,4.44,207.43,397.21,154
2019,600435,INSTRUCTIONAL EQUIP.,5340.72,0.0,0.0,5340,34.68,0.0,0.0,34.68,154
2019,600435,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,154
2019,600435,CENTRAL EXPENSE,58955.82,19802.86,105348.32,184105,382.83,128.59,684.08,1195.5,154
2019,600435,TOTAL,1739808.0,29532.0,632722.0,2402062,11297.48,191.78,4108.6,15597.86,154
2019,600436,SALARIES,2457818.73,233406.09,896157.09,3587381,3882.81,368.73,1415.73,5667.27,633
2019,600436,EMPLOYEE BENEFITS,965939.01,72402.54,274557.42,1312898,1525.97,114.38,433.74,2074.09,633
2019,600436,PURCHASED SERVICES,56052.15,18236.73,216346.74,290634,88.55,28.81,341.78,459.14,633
2019,600436,SUPPLIES & MATERIALS,86493.12,142368.03,97228.8,326089,136.64,224.91,153.6,515.15,633
2019,600436,INSTRUCTIONAL EQUIP.,21952.44,6197.07,1120.41,29269,34.68,9.79,1.77,46.24,633
2019,600436,OTHER OBJECTS,0.0,33954.12,6152.76,40106,0.0,53.64,9.72,63.36,633
2019,600436,CENTRAL EXPENSE,242331.39,81397.47,433022.64,756750,382.83,128.59,684.08,1195.5,633
2019,600436,TOTAL,3830585.0,587960.0,1924582.0,6343127,6051.48,928.85,3040.42,10020.75,633
2019,600437,SALARIES,2922203.79,57852.63,877483.53,3857538,3279.69,64.93,984.83,4329.45,891
2019,600437,EMPLOYEE BENEFITS,1119229.65,14514.39,239295.87,1373038,1256.15,16.29,268.57,1541.01,891
2019,600437,PURCHASED SERVICES,77552.64,30017.79,183759.84,291328,87.04,33.69,206.24,326.97,891
2019,600437,SUPPLIES & MATERIALS,105138.0,76340.88,112934.25,294412,118.0,85.68,126.75,330.43,891
2019,600437,INSTRUCTIONAL EQUIP.,30899.88,13837.23,2503.71,47239,34.68,15.53,2.81,53.02,891
2019,600437,OTHER OBJECTS,0.0,20617.74,3733.29,24350,0.0,23.14,4.19,27.33,891
2019,600437,CENTRAL EXPENSE,341101.53,114573.69,609515.28,1065189,382.83,128.59,684.08,1195.5,891
2019,600437,TOTAL,4596122.0,327750.0,2029222.0,6953094,5158.39,367.85,2277.47,7803.71,891
2019,600438,SALARIES,2763674.21,159275.08,575430.56,3498379,4789.73,276.04,997.28,6063.05,577
2019,600438,EMPLOYEE BENEFITS,1087125.7,56707.56,155859.24,1299691,1884.1,98.28,270.12,2252.5,577
2019,600438,PURCHASED SERVICES,62535.26,16225.24,147152.31,225912,108.38,28.12,255.03,391.53,577
2019,600438,SUPPLIES & MATERIALS,81558.95,89567.71,80549.2,251674,141.35,155.23,139.6,436.18,577
2019,600438,INSTRUCTIONAL EQUIP.,20010.36,565.46,103.86,20678,34.68,0.98,0.18,35.84,577
2019,600438,OTHER OBJECTS,0.0,23853.18,4321.73,28174,0.0,41.34,7.49,48.83,577
2019,600438,CENTRAL EXPENSE,220892.91,74196.43,394714.16,689802,382.83,128.59,684.08,1195.5,577
2019,600438,TOTAL,4235794.0,420388.0,1358128.0,6014310,7341.07,728.58,2353.78,10423.43,577
2019,600439,SALARIES,2515050.74,528761.18,1029350.22,4073161,11536.93,2425.51,4721.79,18684.23,218
2019,600439,EMPLOYEE BENEFITS,975994.72,195197.2,341839.26,1513030,4477.04,895.4,1568.07,6940.51,218
2019,600439,PURCHASED SERVICES,21453.38,89946.8,313564.66,424963,98.41,412.6,1438.37,1949.38,218
2019,600439,SUPPLIES & MATERIALS,148896.18,69539.82,63429.28,281864,683.01,318.99,290.96,1292.96,218
2019,600439,INSTRUCTIONAL EQUIP.,7560.24,5683.26,1028.96,14271,34.68,26.07,4.72,65.47,218
2019,600439,OTHER OBJECTS,0.0,7361.86,1334.16,8695,0.0,33.77,6.12,39.89,218
2019,600439,CENTRAL EXPENSE,83456.94,28032.62,149129.44,260617,382.83,128.59,684.08,1195.5,218
2019,600439,TOTAL,3752409.0,924519.0,1899673.0,6576601,17212.9,4240.93,8714.11,30167.94,218
2019,600440,SALARIES,3200980.81,370939.29,845982.59,4417901,4451.99,515.91,1176.61,6144.51,719
2019,600440,EMPLOYEE BENEFITS,1253871.29,119576.89,237514.46,1610961,1743.91,166.31,330.34,2240.56,719
2019,600440,PURCHASED SERVICES,70835.88,57879.5,179613.39,308327,98.52,80.5,249.81,428.83,719
2019,600440,SUPPLIES & MATERIALS,89961.28,207841.33,103313.11,401115,125.12,289.07,143.69,557.88,719
2019,600440,INSTRUCTIONAL EQUIP.,24934.92,3882.6,704.62,29520,34.68,5.4,0.98,41.06,719
2019,600440,OTHER OBJECTS,0.0,52105.93,9440.47,61545,0.0,72.47,13.13,85.6,719
2019,600440,CENTRAL EXPENSE,275254.77,92456.21,491853.52,859563,382.83,128.59,684.08,1195.5,719
2019,600440,TOTAL,4915835.0,904678.0,1868419.0,7688932,6837.05,1258.25,2598.64,10693.94,719
2019,600442,SALARIES,4308319.39,286881.6,1021124.26,5616324,4253.03,283.2,1008.02,5544.25,1013
2019,600442,EMPLOYEE BENEFITS,1700644.66,103873.02,272608.43,2077125,1678.82,102.54,269.11,2050.47,1013
2019,600442,PURCHASED SERVICES,102454.82,61195.33,379712.92,543361,101.14,60.41,374.84,536.39,1013
2019,600442,SUPPLIES & MATERIALS,120040.5,155059.91,122461.57,397560,118.5,153.07,120.89,392.46,1013
2019,600442,INSTRUCTIONAL EQUIP.,35130.84,628.06,111.43,35869,34.68,0.62,0.11,35.41,1013
2019,600442,OTHER OBJECTS,0.0,48856.99,8853.62,57709,0.0,48.23,8.74,56.97,1013
2019,600442,CENTRAL EXPENSE,387806.79,130261.67,692973.04,1211040,382.83,128.59,684.08,1195.5,1013
2019,600442,TOTAL,6654393.0,786753.0,2497842.0,9938988,6569.0,776.66,2465.79,9811.45,1013
2019,600443,SALARIES,611524.0,-338.1,213619.4,824805,2658.8,-1.47,928.78,3586.11,230
2019,600443,EMPLOYEE BENEFITS,209916.4,9.2,54707.8,264632,912.68,0.04,237.86,1150.58,230
2019,600443,PURCHASED SERVICES,101347.2,3236.1,31268.5,135851,440.64,14.07,135.95,590.66,230
2019,600443,SUPPLIES & MATERIALS,162037.3,33097.0,30293.3,225427,704.51,143.9,131.71,980.12,230
2019,600443,INSTRUCTIONAL EQUIP.,7976.4,0.0,0.0,7976,34.68,0.0,0.0,34.68,230
2019,600443,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,230
2019,600443,CENTRAL EXPENSE,88050.9,29575.7,157338.4,274963,382.83,128.59,684.08,1195.5,230
2019,600443,TOTAL,1180850.0,65579.0,487225.0,1733654,5134.14,285.13,2118.38,7537.65,230
2019,600444,SALARIES,2382689.4,98613.6,766606.5,3247908,4671.94,193.36,1503.15,6368.45,510
2019,600444,EMPLOYEE BENEFITS,900272.4,30166.5,226797.0,1157235,1765.24,59.15,444.7,2269.09,510
2019,600444,PURCHASED SERVICES,47445.3,48684.6,234564.3,330693,93.03,95.46,459.93,648.42,510
2019,600444,SUPPLIES & MATERIALS,76025.7,119217.6,85215.9,280457,149.07,233.76,167.09,549.92,510
2019,600444,INSTRUCTIONAL EQUIP.,17686.8,12933.6,2340.9,32959,34.68,25.36,4.59,64.63,510
2019,600444,OTHER OBJECTS,0.0,30656.1,5553.9,36209,0.0,60.11,10.89,71.0,510
2019,600444,CENTRAL EXPENSE,195243.3,65580.9,348880.8,609703,382.83,128.59,684.08,1195.5,510
2019,600444,TOTAL,3619360.0,405849.0,1669955.0,5695164,7096.79,795.79,3274.43,11167.01,510
2019,600445,SALARIES,7859705.36,289432.0,2560468.56,10709605,3285.83,121.0,1070.43,4477.26,2392
2019,600445,EMPLOYEE BENEFITS,3029683.28,75132.72,730756.0,3835571,1266.59,31.41,305.5,1603.5,2392
2019,600445,PURCHASED SERVICES,293857.2,76233.04,644907.12,1014997,122.85,31.87,269.61,424.33,2392
2019,600445,SUPPLIES & MATERIALS,319690.8,252403.84,319930.0,892023,133.65,105.52,133.75,372.92,2392
2019,600445,INSTRUCTIONAL EQUIP.,82954.56,19829.68,3588.0,106371,34.68,8.29,1.5,44.47,2392
2019,600445,OTHER OBJECTS,0.0,65014.56,11768.64,76782,0.0,27.18,4.92,32.1,2392
2019,600445,CENTRAL EXPENSE,915729.36,307587.28,1636319.36,2859635,382.83,128.59,684.08,1195.5,2392
2019,600445,TOTAL,12501618.0,1085630.0,5907736.0,19494984,5226.43,453.86,2469.79,8150.08,2392
2019,600446,SALARIES,2511391.26,165274.38,700808.7,3377473,4144.21,272.73,1156.45,5573.39,606
2019,600446,EMPLOYEE BENEFITS,945517.56,47449.8,205755.18,1198721,1560.26,78.3,339.53,1978.09,606
2019,600446,PURCHASED SERVICES,53285.58,27900.24,155354.16,236539,87.93,46.04,256.36,390.33,606
2019,600446,SUPPLIES & MATERIALS,77967.96,92275.62,86179.26,256421,128.66,152.27,142.21,423.14,606
2019,600446,INSTRUCTIONAL EQUIP.,21016.08,3993.54,721.14,25730,34.68,6.59,1.19,42.46,606
2019,600446,OTHER OBJECTS,0.0,28675.92,5193.42,33868,0.0,47.32,8.57,55.89,606
2019,600446,CENTRAL EXPENSE,231994.98,77925.54,414552.48,724471,382.83,128.59,684.08,1195.5,606
2019,600446,TOTAL,3841170.0,443491.0,1568562.0,5853223,6338.57,731.84,2588.39,9658.8,606
2019,600447,SALARIES,3622154.88,99598.32,1019471.52,4741223,3509.84,96.51,987.86,4594.21,1032
2019,600447,EMPLOYEE BENEFITS,1399041.12,27513.12,273294.24,1699848,1355.66,26.66,264.82,1647.14,1032
2019,600447,PURCHASED SERVICES,89742.72,22373.76,261756.48,373871,86.96,21.68,253.64,362.28,1032
2019,600447,SUPPLIES & MATERIALS,123819.36,110454.96,150537.84,384810,119.98,107.03,145.87,372.88,1032
2019,600447,INSTRUCTIONAL EQUIP.,35789.76,7760.64,1403.52,44952,34.68,7.52,1.36,43.56,1032
2019,600447,OTHER OBJECTS,0.0,27977.52,5067.12,33044,0.0,27.11,4.91,32.02,1032
2019,600447,CENTRAL EXPENSE,395080.56,132704.88,705970.56,1233754,382.83,128.59,684.08,1195.5,1032
2019,600447,TOTAL,5665625.0,428379.0,2417498.0,8511502,5489.95,415.1,2342.54,8247.59,1032
2019,600448,SALARIES,2742997.16,486914.08,1494536.56,4724447,2943.13,522.44,1603.58,5069.15,932
2019,600448,EMPLOYEE BENEFITS,1084577.72,168356.48,482673.48,1735606,1163.71,180.64,517.89,1862.24,932
2019,600448,PURCHASED SERVICES,180873.24,410080.0,251789.12,842742,194.07,440.0,270.16,904.23,932
2019,600448,SUPPLIES & MATERIALS,105353.28,208907.8,158626.4,472886,113.04,224.15,170.2,507.39,932
2019,600448,INSTRUCTIONAL EQUIP.,32321.76,503.28,93.2,32917,34.68,0.54,0.1,35.32,932
2019,600448,OTHER OBJECTS,0.0,62322.84,11286.52,73608,0.0,66.87,12.11,78.98,932
2019,600448,CENTRAL EXPENSE,356797.56,119845.88,637562.56,1114204,382.83,128.59,684.08,1195.5,932
2019,600448,TOTAL,4502918.0,1456927.0,3036565.0,8996410,4831.46,1563.23,3258.12,9652.81,932
2019,600449,SALARIES,2296474.22,217335.15,631050.83,3144859,4407.82,417.15,1211.23,6036.2,521
2019,600449,EMPLOYEE BENEFITS,895265.56,80114.17,190602.64,1165981,1718.36,153.77,365.84,2237.97,521
2019,600449,PURCHASED SERVICES,69152.33,15374.71,114672.1,199198,132.73,29.51,220.1,382.34,521
2019,600449,SUPPLIES & MATERIALS,69449.3,87319.6,74601.99,231369,133.3,167.6,143.19,444.09,521
2019,600449,INSTRUCTIONAL EQUIP.,18068.28,3970.02,718.98,22756,34.68,7.62,1.38,43.68,521
2019,600449,OTHER OBJECTS,0.0,19563.55,3542.8,23105,0.0,37.55,6.8,44.35,521
2019,600449,CENTRAL EXPENSE,199454.43,66995.39,356405.68,622854,382.83,128.59,684.08,1195.5,521
2019,600449,TOTAL,3547862.0,490670.0,1371590.0,5410122,6809.72,941.79,2632.62,10384.13,521
2019,600450,SALARIES,3688909.38,468758.55,1294463.17,5452130,3188.34,405.15,1118.81,4712.3,1157
2019,600450,EMPLOYEE BENEFITS,1420124.94,137185.49,405736.76,1963045,1227.42,118.57,350.68,1696.67,1157
2019,600450,PURCHASED SERVICES,170993.03,42218.93,294317.66,507528,147.79,36.49,254.38,438.66,1157
2019,600450,SUPPLIES & MATERIALS,163044.44,273086.71,264467.06,700597,140.92,236.03,228.58,605.53,1157
