agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_I,esea,stem
491318,E,SCH,491LEA,P,"Rocky River Elementary, Mooresville",Iredell,483 Rocky River Rd,,Mooresville,NC,28115.0,704-658-2740,PK:03,Regular School,Traditional Calendar,http://www.mgsd.k12.nc.us/page.cfm?p=2490,,,,
491320,E,SCH,491LEA,P,"South Elementary, Mooresville",Iredell,839 S Magnolia St,,Mooresville,NC,28115.0,704-658-2650,PK:03,Regular School,Traditional Calendar,http://www.mgsd.k12.nc.us/page.cfm?p=2491,,Y,,
491LEA,,LEA,,P,Mooresville City Schools,Iredell,305 N Main St,,Mooresville,NC,28115.0,704-658-2530,,,,http://www.mgsd.k12.nc.us,Stephen Mauney,,,
49B000,I,SCH,CH,C,American Renaissance School,Iredell,132 East Broad Street,,Statesville,NC,28677.0,704-924-8870,KG:08,Regular School,Traditional Calendar,http://www.arsnc.org,James Edward Duffey II,Y,,
49D000,I,SCH,CH,C,Success Institute Charter,Iredell,1424-2 Rickert St,,Statesville,NC,28677.0,704-881-0441,KG:08,Regular School,Traditional Calendar,http://www.successinstitutecharterschool.com,Tenna Williams,Y,,
49E000,A,SCH,CH,C,Pine Lake Preparatory,Iredell,104 Yellow Wood Circle,,Mooresville,NC,28115.0,704-237-5304,KG:12,Regular School,Traditional Calendar,http://www.pinelakeprep.org,Andrew Moceri,,,
49F000,A,SCH,CH,C,Langtree Charter Academy,Iredell,154 Foundation Ct,,Mooresville,NC,28117.0,704-235-0865,KG:12,Regular School,Traditional Calendar,http://langtreecharter.org,Shane Lis,Y,,
49G000,I,SCH,CH,C,Iredell Charter Academy,Iredell,251 Home Improvement Street,,Troutman,NC,28166.0,704-508-0104,KG:07,Regular School,Traditional Calendar,http://iredellcharter.org,Andrea Leah Lopresti,Y,,
500302,T,SCH,500LEA,P,Blue Ridge Early College,Jackson,95 Bobcat Dr,,Cashiers,NC,28717.0,828-743-2646,07:13,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/brec/Pages/default.aspx,,,,
500304,I,SCH,500LEA,P,Cullowhee Valley School,Jackson,240 Wisdom Drive,,Cullowhee,NC,28723.0,828-293-5667,KG:08,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/SCHOOLS/CVS/Pages/default.aspx,,Y,,
500314,I,SCH,500LEA,P,"Fairview Elementary, Sylva",Jackson,251 Big Orange Way,,Sylva,NC,28779.0,828-586-2819,PK:08,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/fes/Pages/default.aspx,,Y,,
500316,E,SCH,500LEA,P,Blue Ridge School,Jackson,95 Bobcat Drive,,Cashiers,NC,28717.0,828-743-2646,PK:06,Regular School,Traditional Calendar,https://www.jcpsnc.org,,Y,,
500323,H,SCH,500LEA,P,Jackson Co Early College,Jackson,404 College Drive,,Sylva,NC,28779.0,828-339-4499,09:13,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/jcec/Pages/default.aspx,,,,
500324,A,SCH,500LEA,P,Jackson Co Sch of Alternatives,Jackson,3770 Skyland Drive,,Sylva,NC,28779.0,828-586-4328,KG:12,Alternative Education,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/hub/Pages/default.aspx,,,,
500332,I,SCH,500LEA,P,Scotts Creek Elementary,Jackson,516 Parris Branch,,Sylva,NC,28779.0,828-631-2740,KG:08,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/sce/Pages/default.aspx,,Y,,
500337,I,SCH,500LEA,P,Smokey Mountain Elementary,Jackson,884 US Hwy 441N,,Whittier,NC,28789.0,828-497-5535,KG:08,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/sme/Pages/default.aspx,,Y,,
500340,H,SCH,500LEA,P,Smoky Mountain High,Jackson,100 Smoky Mountain Drive,,Sylva,NC,28779.0,828-586-2177,09:12,Regular School,Traditional Calendar,https://www.jcps.k12.nc.us/Schools/smh/Pages/default.aspx,,,,
500LEA,,LEA,,P,Jackson County Schools,Jackson,398 Hospital Road,,Sylva,NC,28779.0,828-586-2311,,,,https://www.jcps.k12.nc.us/,Kimberly Elliott,,,
50A000,I,SCH,CH,C,Summit Charter,Jackson,370 Mitten Lane,,Cashiers,NC,28717.0,828-743-5755,KG:08,Regular School,Traditional Calendar,http://www.summitschool.org/,Andrea Chalker,,,
50Z000,M,SCH,CH,C,Catamount School,Jackson,100 Smoky Mountain Dr,,Sylva,NC,28779.0,828-331-1775,06:08,Regular School,Traditional Calendar,http://ccnt3.wcu.edu/learn/departments-schools-colleges/ceap/catamount-school/,Robert Dinsdale Jr,Y,,
510308,E,SCH,510LEA,P,Benson Elementary,Johnston,2040 Hwy 50 N,,Benson,NC,27504.0,919-894-4233,PK:04,Regular School,Traditional Calendar,http://bensonelem.johnston.k12.nc.us,,Y,,
510310,M,SCH,510LEA,P,Benson Middle,Johnston,1600 N Wall Street,,Benson,NC,27504.0,919-894-3889,05:08,Regular School,Traditional Calendar,http://bms.johnston.k12.nc.us,,Y,,
510324,H,SCH,510LEA,P,Clayton High,Johnston,600 S Fayetteville St,,Clayton,NC,27520.0,919-553-4064,09:12,Regular School,Traditional Calendar,http://chs.johnston.k12.nc.us,,,,
510325,H,SCH,510LEA,P,Johnston County Schools Career Technical,Johnston,245 College Road,,Smithfield,NC,27577.0,919-464-2303,09:12,Vocational Education,Traditional Calendar,http://jcctla.johnston.k12.nc.us/,,,,
510326,E,SCH,510LEA,P,West Clayton Elementary,Johnston,1012 S Lombard St,,Clayton,NC,27520.0,919-553-7113,PK:05,Regular School,Traditional Calendar,http://wces.johnston.k12.nc.us,,,,
510327,H,SCH,510LEA,P,Cleveland High,Johnston,1892 Polenta Rd,,Clayton,NC,27520.0,919-934-2455,09:12,Regular School,Traditional Calendar,http://cvhs.johnston.k12.nc.us,,,,
510328,E,SCH,510LEA,P,"Cleveland Elementary, Clayton",Johnston,10225 Cleveland Rd,,Clayton,NC,27520.0,919-550-2700,PK:05,Regular School,Traditional Calendar,http://clevelande.johnston.k12.nc.us,,,,
510329,M,SCH,510LEA,P,Cleveland Middle,Johnston,2323 Cornwallis Road,,Garner,NC,27529.0,919-553-7500,06:08,Regular School,Traditional Calendar,http://clevelandm.johnston.k12.nc.us,,,,
510330,E,SCH,510LEA,P,Cooper Academy,Johnston,849 North Mial St,,Clayton,NC,27520.0,919-553-0256,PK:05,Regular School,Traditional Calendar,http://cooper.johnston.k12.nc.us,,Y,,
510332,E,SCH,510LEA,P,Corinth-Holders Elementary,Johnston,3976 NC 231,,Zebulon,NC,27597.0,919-365-7560,PK:05,Regular School,Traditional Calendar,http://corinthholders.johnston.k12.nc.us,,Y,,
510333,H,SCH,510LEA,P,Corinth Holders High,Johnston,6875 Applewhite Rd,,Wendell,NC,27591.0,919-365-4306,09:12,Regular School,Traditional Calendar,http://chhs.johnston.k12.nc.us,,,,
510334,E,SCH,510LEA,P,Dixon Road Elementary,Johnston,835 Dixon Road,,Willow Spring,NC,27592.0,919-894-7771,PK:05,Regular School,Traditional Calendar,http://dre.johnston.k12.nc.us,,,,
510336,E,SCH,510LEA,P,East Clayton Elementary,Johnston,2075 NC Highway 42 East,,Clayton,NC,27527.0,919-550-5311,PK:05,Regular School,Traditional Calendar,http://eces.johnston.k12.nc.us,,,,
510340,E,SCH,510LEA,P,Four Oaks Elementary,Johnston,180 Hatcher St,,Four Oaks,NC,27524.0,919-963-2165,PK:05,Regular School,Traditional Calendar,http://foes.johnston.k12.nc.us,,Y,,
510342,M,SCH,510LEA,P,Four Oaks Middle,Johnston,1475 Boyette Road,,Four Oaks,NC,27524.0,919-963-4022,06:08,Regular School,Traditional Calendar,http://foms.johnston.k12.nc.us,,Y,,
510343,E,SCH,510LEA,P,Micro Elementary,Johnston,301 E Main St,,Micro,NC,27555.0,919-588-4300,PK:05,Regular School,Traditional Calendar,http://micro.johnston.k12.nc.us/,,Y,,
510344,M,SCH,510LEA,P,North Johnston Middle,Johnston,435 Oil Company Road,,Micro,NC,27555.0,919-284-3374,06:08,Regular School,Traditional Calendar,http://njms.johnston.k12.nc.us,,Y,,
510356,E,SCH,510LEA,P,Glendale-Kenly Elementary,Johnston,2001 Bay Valley Rd,,Kenly,NC,27542.0,919-284-2821,PK:05,Regular School,Traditional Calendar,http://gke.johnston.k12.nc.us,,Y,,
510357,H,SCH,510LEA,P,Johnston Co Middle College,Johnston,245 College Rd,,Smithfield,NC,27577.0,919-464-2303,12:12,Regular School,Year-Round Calendar,http://jcmch.johnston.k12.nc.us,,,,
510358,E,SCH,510LEA,P,McGee's Crossroads Elem,Johnston,10330 NC Hwy 50 North,,Angier,NC,27501.0,919-894-7161,PK:05,Regular School,Traditional Calendar,http://mces.johnston.k12.nc.us,,,,
510359,M,SCH,510LEA,P,McGee's Crossroads Middle,Johnston,13353 NC Highway 210,,Benson,NC,27504.0,919-894-6003,06:08,Regular School,Traditional Calendar,http://mxm.johnston.k12.nc.us,,,,
510360,I,SCH,510LEA,P,Meadow School,Johnston,7507 NC Hwy 50 S,,Benson,NC,27504.0,919-894-4226,PK:08,Regular School,Traditional Calendar,http://meadow.johnston.k12.nc.us,,Y,,
510364,M,SCH,510LEA,P,Archer Lodge Middle,Johnston,762 Wendell Rd,,Wendell,NC,27591.0,919-553-0714,06:08,Regular School,Traditional Calendar,http://alms.johnston.k12.nc.us,,,,
510367,H,SCH,510LEA,P,Johnston Co Early College Academy,Johnston,245 College Rd,,Smithfield,NC,27577.0,919-464-2314,09:13,Regular School,Year-Round Calendar,http://jceca.johnston.k12.nc.us,,,,
510368,H,SCH,510LEA,P,North Johnston High,Johnston,5915 US Hwy 301 N,,Kenly,NC,27542.0,919-284-2031,09:12,Regular School,Traditional Calendar,http://njhs.johnston.k12.nc.us,,,,
510372,E,SCH,510LEA,P,Pine Level Elementary,Johnston,"304 West Blanche Street, PO Box 69",,Pine Level,NC,27568.0,919-965-3323,PK:05,Regular School,Traditional Calendar,http://pl.johnston.k12.nc.us/,,Y,,
510373,E,SCH,510LEA,P,Powhatan Elementary,Johnston,3145 Vinson Rd,,Clayton,NC,27527.0,919-553-3259,PK:05,Regular School,Traditional Calendar,http://powhatan.johnston.k12.nc.us,,,,
510374,E,SCH,510LEA,P,Princeton Elementary,Johnston,650 Holt's Pond Rd,,Princeton,NC,27569.0,919-936-0755,PK:05,Regular School,Traditional Calendar,http://princetone.johnston.k12.nc.us,,Y,,
510376,T,SCH,510LEA,P,Princeton High,Johnston,101 Dr Donnie H Jones Jr Blvd,,Princeton,NC,27569.0,919-936-5011,06:12,Regular School,Traditional Calendar,http://phs.johnston.k12.nc.us,,,,
510377,E,SCH,510LEA,P,River Dell Elementary,Johnston,12100 Buffalo Road,,Clayton,NC,27527.0,919-553-1977,PK:05,Regular School,Traditional Calendar,http://riverdell.johnston.k12.nc.us,,,,
510378,E,SCH,510LEA,P,Riverwood Elementary,Johnston,108 Athletic Club Blvd,,Clayton,NC,27527.0,919-359-6300,PK:05,Regular School,Traditional Calendar,http://riverwoode.johnston.k12.nc.us,,,,
510379,M,SCH,510LEA,P,Riverwood Middle,Johnston,204 Athletic Club Blvd,,Clayton,NC,27527.0,919-359-2769,06:08,Regular School,Traditional Calendar,http://riverwoodm.johnston.k12.nc.us,,,,
510382,M,SCH,510LEA,P,The Innovation Academy at South Campus,Johnston,521 Martin Luther King Dr,,Smithfield,NC,27577.0,919-934-6481,06:06,Regular School,Traditional Calendar,https://sites.google.com/jcsnc.org/labschool,,,,
510388,E,SCH,510LEA,P,Selma Elementary,Johnston,311 W Richardson St,,Selma,NC,27576.0,919-965-3361,PK:04,Regular School,Traditional Calendar,http://selmae.johnston.k12.nc.us,,Y,,
510390,M,SCH,510LEA,P,Selma Middle School,Johnston,1533 Hwy 301 N,,Selma,NC,27576.0,919-965-2555,05:08,Regular School,Traditional Calendar,http://sems.johnston.k12.nc.us,,Y,,
510396,E,SCH,510LEA,P,West Smithfield Elementary,Johnston,2665 Galilee Road,,Smithfield,NC,27577.0,919-989-6418,PK:05,Regular School,Year-Round Calendar,http://wse.johnston.k12.nc.us,,Y,,
510397,M,SCH,510LEA,P,Smithfield Middle,Johnston,1455 Buffalo Rd,,Smithfield,NC,27577.0,919-934-4696,06:08,Regular School,Traditional Calendar,http://smms.johnston.k12.nc.us,,Y,,
510399,H,SCH,510LEA,P,Smithfield-Selma High,Johnston,700 Booker Dairy Rd,,Smithfield,NC,27577.0,919-934-5191,09:12,Regular School,Traditional Calendar,http://sss.johnston.k12.nc.us,,Y,,
510402,H,SCH,510LEA,P,South Johnston High,Johnston,10381 US Hwy 301 S,,Four Oaks,NC,27524.0,919-894-3146,09:12,Regular School,Traditional Calendar,http://sjhs.johnston.k12.nc.us,,,,
510404,E,SCH,510LEA,P,South Smithfield Elementary,Johnston,201 W Sanders St,,Smithfield,NC,27577.0,919-934-8979,PK:05,Regular School,Year-Round Calendar,http://sse.johnston.k12.nc.us,,Y,,
510406,H,SCH,510LEA,P,West Johnston High,Johnston,5935 Raleigh Road,,Benson,NC,27504.0,919-934-7333,09:12,Regular School,Traditional Calendar,http://wjhs.johnston.k12.nc.us,,,,
510408,E,SCH,510LEA,P,Wilson's Mills Elementary,Johnston,4654 Wilson's Mills Rd,,Wilson's Mills,NC,27593.0,919-934-2978,PK:05,Regular School,Traditional Calendar,http://wme.johnston.k12.nc.us,,Y,,
510410,E,SCH,510LEA,P,Polenta Elementary,Johnston,105 Josephine Road,,Garner,NC,27529.0,919-989-6039,PK:05,Regular School,Traditional Calendar,http://polenta.johnston.k12.nc.us,,,,
510411,M,SCH,510LEA,P,Swift Creek Middle,Johnston,325 Norris Rd,,Clayton,NC,27520.0,919-262-0750,06:08,Regular School,Traditional Calendar,https://sites.google.com/jcsnc.org/scms/home,,,,
510412,M,SCH,510LEA,P,Clayton Middle,Johnston,490 Guy Rd,,Clayton,NC,27520.0,919-553-5811,06:08,Regular School,Traditional Calendar,http://cms.johnston.k12.nc.us,,,,
510414,E,SCH,510LEA,P,West View Elementary,Johnston,11755 Cleveland Road,,Garner,NC,27529.0,919-661-6184,PK:05,Regular School,Traditional Calendar,http://wve.johnston.k12.nc.us,,,,
510LEA,,LEA,,P,Johnston County Schools,Johnston,2320 Hwy 70 E Business,,Smithfield,NC,27577.0,919-934-6031,,,,http://www.johnston.k12.nc.us,D Ross Renfrow,,,
51A000,A,SCH,CH,C,Neuse Charter School,Johnston,909 Booker Dairy Rd,,Smithfield,NC,27577.0,919-626-2300,KG:12,Regular School,Traditional Calendar,http://www.neusecharterschool.org,Susan White Pullium,Y,,
520304,E,SCH,520LEA,P,Pollocksville Elementary,Jones,300 Trent St,,Pollocksville,NC,28573.0,252-224-8071,PK:06,Regular School,Traditional Calendar,http://jonesnc.net/pes/,,Y,,
520308,E,SCH,520LEA,P,Comfort Elementary,Jones,4384 Hwy 41 West,,Comfort,NC,28522.0,910-324-4249,PK:06,Regular School,Traditional Calendar,http://www.jonesnc.net/ces/,,Y,,
520320,H,SCH,520LEA,P,Jones Senior High,Jones,1490 Hwy 58 South,,Trenton,NC,28585.0,252-448-2451,09:12,Regular School,Traditional Calendar,http://www.jonesnc.net/jhs/,,,,
520324,M,SCH,520LEA,P,Jones Middle,Jones,190 Old New Bern Rd,,Trenton,NC,28585.0,252-448-3956,07:08,Regular School,Traditional Calendar,http://www.jonesnc.net/jms/,,Y,,
520328,E,SCH,520LEA,P,Maysville Elementary,Jones,814 Sixth Street,,Maysville,NC,28555.0,910-743-3631,PK:06,Regular School,Traditional Calendar,http://www.jonesnc.net/mes/,,Y,,
520336,E,SCH,520LEA,P,Trenton Elementary,Jones,188 Elementary Sch Lane,,Trenton,NC,28585.0,252-448-3441,PK:06,Regular School,Traditional Calendar,http://www.jonesnc.net/tes/,,Y,,
520LEA,,LEA,,P,Jones County Schools,Jones,320 West Jones Street,,Trenton,NC,28585.0,252-448-2531,,,,http://www.jonesnc.net,Michael T Bracy,,,
530302,E,SCH,530LEA,P,BT Bullock Elementary,Lee,1410 McNeill Road,,Sanford,NC,27330.0,919-718-0160,KG:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Bullock.pdf,,Y,,
530306,T,SCH,530LEA,P,Bragg Street Academy,Lee,504 Bragg Street,,Sanford,NC,27330.0,919-775-2686,06:12,Alternative Education,Traditional Calendar,http://www.lee.k12.nc.us/schools/bragg/lcs/frontpage.html,,,,
530308,E,SCH,530LEA,P,Broadway Elementary,Lee,307 S Main St,,Broadway,NC,27505.0,919-258-3828,PK:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Broadway.pdf,,Y,,
530312,E,SCH,530LEA,P,Deep River Elementary,Lee,4000 Deep River Rd,,Sanford,NC,27330.0,919-776-2722,KG:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Deep%20River.pdf,,Y,,
530314,M,SCH,530LEA,P,East Lee Middle,Lee,1337 Broadway Rd,,Sanford,NC,27330.0,919-776-8441,06:08,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/schools/elms/lcs/frontpage.html,,,,
530316,A,SCH,530LEA,P,Floyd L Knight Children Center,Lee,607 W McIntosh St,,Sanford,NC,27330.0,919-774-4634,PK:12,Special Education,Traditional Calendar,http://www.flk.lee.k12.nc.us/,,,,
530320,E,SCH,530LEA,P,Greenwood Elementary,Lee,1127 Greenwood Rd,,Sanford,NC,27330.0,919-776-0506,KG:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Greenwood.pdf,,Y,,
530335,H,SCH,530LEA,P,Lee Early College,Lee,1105 Kelly Drive,,Sanford,NC,27330.0,919-888-4502,09:13,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/schools/lec/frontpage.html,,,,
530336,H,SCH,530LEA,P,Lee County High,Lee,1708 Nash Street,,Sanford,NC,27330.0,919-776-7541,09:12,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/lchs/index.html,,,,
530340,E,SCH,530LEA,P,J Glenn Edwards Elementary,Lee,3115 Cemetery Rd,,Sanford,NC,27332.0,919-774-3733,KG:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Edwards.pdf,,Y,,
530341,M,SCH,530LEA,P,SanLee Middle School,Lee,2309 Tramway Rd,,Sanford,NC,27332.0,919-708-7227,06:08,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Edwards.pdf,,,,
530343,H,SCH,530LEA,P,Southern Lee High School,Lee,2301 Tramway Road,,Sanford,NC,27332.0,919-718-2400,09:12,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/schools/slhs/lcs/frontpage.html,,,,
530346,E,SCH,530LEA,P,Tramway Elementary,Lee,360 Center Church Road,,Sanford,NC,27330.0,919-718-0170,KG:05,Regular School,Year-Round Calendar,http://www.lee.k12.nc.us/Tramway.pdf,,Y,,
530354,E,SCH,530LEA,P,J R Ingram Jr Elementary,Lee,3309 Wicker St,,Sanford,NC,27330.0,919-774-3772,KG:05,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/Ingram.pdf,,Y,,
530356,M,SCH,530LEA,P,West Lee Middle,Lee,3301 Wicker St,,Sanford,NC,27330.0,919-775-7351,06:08,Regular School,Traditional Calendar,http://www.lee.k12.nc.us/schools/wlms/lcs/frontpage.html,,,,
530358,E,SCH,530LEA,P,Warren Williams Elementary Alternative,Lee,901 Lawrence St,,Sanford,NC,27330.0,919-774-3529,PK:05,Alternative Education,Traditional Calendar,http://lee.wwc.schoolfusion.us/?sessionid=1187b33e826ac5fb92d07b4f1ffd550c&t,,,,
530LEA,,LEA,,P,Lee County Schools,Lee,106 Gordon St,,Sanford,NC,27330.0,919-774-6226,,,,http://www.lee.k12.nc.us/,Andrew N Bryan II,,,
540304,E,SCH,540LEA,P,Banks Elementary,Lenoir,2148 Falling Creek Rd,,Kinston,NC,28504.0,252-527-9470,PK:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/banks/,,Y,,
540308,I,SCH,540LEA,P,Contentnea-Savannah School,Lenoir,3400 Ferrell Road,,Kinston,NC,28501.0,252-527-8591,PK:08,Regular School,Traditional Calendar,http://CSSK8.wordpress.com,,Y,,Y
540312,M,SCH,540LEA,P,E B Frink Middle,Lenoir,102 N Martin Luther King Jr Dr,,La Grange,NC,28551.0,252-566-3326,06:08,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/ebfrink/,,Y,,
540315,H,SCH,540LEA,P,Kinston High,Lenoir,2601 N Queen St,,Kinston,NC,28501.0,252-527-8067,09:12,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/khs/,,Y,,
540316,E,SCH,540LEA,P,La Grange Elementary,Lenoir,402 W Railroad St,,La Grange,NC,28551.0,252-566-4036,PK:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/lagrange/,,Y,,
540317,H,SCH,540LEA,P,Lenoir County Early College High,Lenoir,231 Hwy 58 South,,Kinston,NC,28502.0,252-233-6870,09:13,Regular School,Traditional Calendar,https://sites.google.com/a/lenoir.k12.nc.us/earlycollege/,,,,
540318,A,SCH,540LEA,P,Lenoir County Learning Academy,Lenoir,"2529 Cedar Dell Lane, Haigler-Overcash Education Center",,Kinston,NC,28504.0,252-527-4264,PK:12,Alternative Education,Traditional Calendar,http://schools.lenoir.k12.nc.us/lcla/,,Y,,
540320,E,SCH,540LEA,P,Moss Hill Elementary,Lenoir,6040 Hwy 55 West,,Kinston,NC,28504.0,252-569-5071,KG:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/mosshill/,,Y,,
540324,H,SCH,540LEA,P,North Lenoir High,Lenoir,2400 Institute Road,,La Grange,NC,28551.0,252-527-9184,09:12,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/nlhs/,,,,
540325,E,SCH,540LEA,P,"Northeast Elementary, Kinston",Lenoir,1002 E Highland Ave,,Kinston,NC,28501.0,252-527-4166,PK:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/northeast/,,Y,,
540326,E,SCH,540LEA,P,"Northwest Elementary, Kinston",Lenoir,1701 Old Well Rd,,Kinston,NC,28504.0,252-527-5143,KG:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/northwest/,,Y,,
540328,E,SCH,540LEA,P,Pink Hill Elementary,Lenoir,2666 HC Turner Road,,Pink Hill,NC,28572.0,252-568-4176,PK:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/pinkhill/,,Y,,
540330,M,SCH,540LEA,P,Rochelle Middle,Lenoir,301 N Rochelle Blvd,,Kinston,NC,28501.0,252-527-4290,06:08,Regular School,Traditional Calendar,http://rmsjrvikings.wordpress.com/,,Y,,
540336,H,SCH,540LEA,P,South Lenoir High,Lenoir,3355 Old Hwy 11 South,,Deep Run,NC,28525.0,252-568-6161,09:12,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/slhs/,,,,
540338,E,SCH,540LEA,P,Southeast Elementary,Lenoir,201 McDaniels Street,,Kinston,NC,28501.0,252-527-4210,KG:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/southeast/,,Y,,
540340,E,SCH,540LEA,P,"Southwood Elementary, Kinston",Lenoir,1245 Hwy 58 South,,Kinston,NC,28504.0,252-527-9081,KG:05,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/southwood/,,Y,,
540344,M,SCH,540LEA,P,Woodington Middle,Lenoir,4939 Hwy 258 South,,Kinston,NC,28504.0,252-527-9570,06:08,Regular School,Traditional Calendar,http://schools.lenoir.k12.nc.us/woodington/,,Y,,
